Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,region,location_word,lat,long
2018-0295-IND,2018,0295,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",Broken Dam/Burst bank,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,8,7,2018,8,20,504,NA,23000000,220000,23220000,NA,NA,2852480,98.2199906178672,India_SriLanka,assam,26,93
2018-0295-IND,2018,0295,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",Broken Dam/Burst bank,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,8,7,2018,8,20,504,NA,23000000,220000,23220000,NA,NA,2852480,98.2199906178672,India_SriLanka,nagal,28.08429,77.99073
2018-0295-IND,2018,0295,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",Broken Dam/Burst bank,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,8,7,2018,8,20,504,NA,23000000,220000,23220000,NA,NA,2852480,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0295-IND,2018,0295,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",Broken Dam/Burst bank,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,8,7,2018,8,20,504,NA,23000000,220000,23220000,NA,NA,2852480,98.2199906178672,India_SriLanka,himachal pradesh,31.91667,77.25
2018-0295-IND,2018,0295,Natural,Hydrological,Flood,Flash flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",Broken Dam/Burst bank,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,8,7,2018,8,20,504,NA,23000000,220000,23220000,NA,NA,2852480,98.2199906178672,India_SriLanka,maharashtra,19.07283,72.88261
2018-0202-IND,2018,0202,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",Flood,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,6,8,2018,6,12,61,NA,NA,NA,NA,NA,NA,50000,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0202-IND,2018,0202,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",Flood,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,6,8,2018,6,12,61,NA,NA,NA,NA,NA,NA,50000,98.2199906178672,India_SriLanka,west bengal,22.56263,88.36304
2018-0202-IND,2018,0202,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",Flood,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,6,8,2018,6,12,61,NA,NA,NA,NA,NA,NA,50000,98.2199906178672,India_SriLanka,assam,26,93
2018-0202-IND,2018,0202,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",Flood,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,6,8,2018,6,12,61,NA,NA,NA,NA,NA,NA,50000,98.2199906178672,India_SriLanka,tripura,24,92
2018-0202-IND,2018,0202,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",Flood,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,6,8,2018,6,12,61,NA,NA,NA,NA,NA,NA,50000,98.2199906178672,India_SriLanka,manipur,25,94
2018-0202-IND,2018,0202,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",Flood,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,6,8,2018,6,12,61,NA,NA,NA,NA,NA,NA,50000,98.2199906178672,India_SriLanka,mizoram,23,93
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,m,9.919,78.11953
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,asa,29.8056,74.58343
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,godalpur,NA,NA
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,gajapati,18.91,84.2
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,ganjam,19.5,84.5
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,rayagada,19.4,83.5
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,puri,19.79825,85.82494
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,k,17.48486,78.41376
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,hamal,34.3,74.33333
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,andhra pradesh,15.83333,79.75
2018-0385-IND,2018,0385,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Titli',Affected,India,IND,Southern Asia,Asia,NA,Flood,Surge,NA,NA,NA,NA,126,Kph,NA,NA,NA,NA,2018,10,11,2018,10,12,85,200,300000,NA,300200,NA,NA,920000,98.2199906178672,India_SriLanka,odisha,20.5,84.41667
2018-0199-IND,2018,0199,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,6,1,2018,6,6,42,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0199-IND,2018,0199,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,6,1,2018,6,6,42,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,kerala,8.4855,76.94924
2018-0199-IND,2018,0199,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,6,1,2018,6,6,42,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,maharashtra,19.07283,72.88261
2018-0199-IND,2018,0199,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,6,1,2018,6,6,42,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,mizoram,23,93
2018-0199-IND,2018,0199,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,6,1,2018,6,6,42,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,rajasthan,26.58333,73.83333
2018-0372-IND,2018,0372,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,9,23,2018,9,24,25,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,punjab,31.62234,74.87534
2018-0372-IND,2018,0372,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,9,23,2018,9,24,25,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,haryana,29.25,76.33333
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,puttalam,8.0362,79.8283
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,gampaha,7.2083,79.8358
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,ratnapura,6.6858,80.4036
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,colombo,6.93548,79.84868
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,kurunegala,7.4839,80.3683
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,kalutara,6.5831,79.9593
2018-0278-LKA,2018,0278,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,Monsoonal rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,19,2018,5,26,20,NA,153712,NA,153712,NA,NA,NA,98.2199906178672,India_SriLanka,kegalle,7.2523,80.3436
2018-0384-LKA,2018,0384,Natural,Hydrological,Flood,NA,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Torrential rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,29246,Km2,6.806,80.637,NA,NA,2018,10,6,2018,10,12,12,NA,75000,NA,75000,NA,NA,NA,98.2199906178672,India_SriLanka,kalutara,6.5831,79.9593
2018-0384-LKA,2018,0384,Natural,Hydrological,Flood,NA,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Torrential rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,29246,Km2,6.806,80.637,NA,NA,2018,10,6,2018,10,12,12,NA,75000,NA,75000,NA,NA,NA,98.2199906178672,India_SriLanka,galle,6.0461,80.2103
2018-0384-LKA,2018,0384,Natural,Hydrological,Flood,NA,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Torrential rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,29246,Km2,6.806,80.637,NA,NA,2018,10,6,2018,10,12,12,NA,75000,NA,75000,NA,NA,NA,98.2199906178672,India_SriLanka,rathnapura,NA,NA
2018-0384-LKA,2018,0384,Natural,Hydrological,Flood,NA,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Torrential rains,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,29246,Km2,6.806,80.637,NA,NA,2018,10,6,2018,10,12,12,NA,75000,NA,75000,NA,NA,NA,98.2199906178672,India_SriLanka,kegalle,7.2523,80.3436
2018-0049-IND,2018,0049,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,Fog,NA,NA,NA,NA,NA,4,°C,NA,NA,NA,NA,2018,1,1,2018,2,7,44,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,new delhi,28.65195,77.23149
2018-0137-IND,2018,0137,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,4,11,2018,4,11,42,200,NA,NA,200,NA,NA,100000,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0137-IND,2018,0137,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,4,11,2018,4,11,42,200,NA,NA,200,NA,NA,100000,98.2199906178672,India_SriLanka,rajasthan,26.58333,73.83333
2018-0138-IND,2018,0138,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,4,17,2018,4,17,18,50,22000,NA,22050,NA,NA,100000,98.2199906178672,India_SriLanka,kolkata,22.56263,88.36304
2018-0149-IND,2018,0149,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,5,13,2018,5,16,95,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0149-IND,2018,0149,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,5,13,2018,5,16,95,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,bengale occidental,22.56263,88.36304
2018-0149-IND,2018,0149,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,5,13,2018,5,16,95,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,bihar,25.75,85.75
2018-0149-IND,2018,0149,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,5,13,2018,5,16,95,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,andhra pradesh,15.83333,79.75
2018-0209-IND,2018,0209,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,6,2018,5,9,32,NA,21000,NA,21000,NA,NA,50000,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0209-IND,2018,0209,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,6,2018,5,9,32,NA,21000,NA,21000,NA,NA,50000,98.2199906178672,India_SriLanka,west bengal,22.56263,88.36304
2018-0209-IND,2018,0209,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,6,2018,5,9,32,NA,21000,NA,21000,NA,NA,50000,98.2199906178672,India_SriLanka,tripura,24,92
2018-0214-IND,2018,0214,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,28,2018,5,28,54,NA,NA,NA,NA,NA,NA,25000,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0214-IND,2018,0214,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,28,2018,5,28,54,NA,NA,NA,NA,NA,NA,25000,98.2199906178672,India_SriLanka,bihar,25.75,85.75
2018-0214-IND,2018,0214,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,28,2018,5,28,54,NA,NA,NA,NA,NA,NA,25000,98.2199906178672,India_SriLanka,jharkh,NA,NA
2018-0150-IND,2018,0150,Natural,Meteorological,Storm,Convective storm,Sand/Dust storm,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,1,2018,5,10,143,200,NA,NA,200,NA,NA,24000,98.2199906178672,India_SriLanka,rajasthan,26.58333,73.83333
2018-0150-IND,2018,0150,Natural,Meteorological,Storm,Convective storm,Sand/Dust storm,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,2018,5,1,2018,5,10,143,200,NA,NA,200,NA,NA,24000,98.2199906178672,India_SriLanka,uttar pradesh,26.46523,80.34975
2018-0213-IND,2018,0213,Natural,Hydrological,Flood,Flash flood,NA,NA,Affected,India,IND,Southern Asia,Asia,Heavy rains,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,5,17,2018,5,20,15,24,11704,NA,11728,NA,NA,10000,98.2199906178672,India_SriLanka,tripura,24,92
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,tamil nadu,13.08784,80.27847
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,nagapattinam,10.76377,79.84313
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,tiruvarur,10.77269,79.6368
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,thanjavur,10.78523,79.13909
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,pudukottai,10.38128,78.82141
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,dindigul,10.36896,77.98036
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,ramnad,9.37158,78.83077
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,chennai,13.08784,80.27847
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,sivaganga,9.84701,78.48358
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,theni,9.85,77.42
2018-0431-IND,2018,0431,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone 'Gaja',Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,120,Kph,NA,NA,NA,NA,2018,11,16,2018,11,16,45,NA,500000,NA,500000,NA,NA,775000,98.2199906178672,India_SriLanka,madurai,9.919,78.11953
2018-0473-IND,2018,0473,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Phethai',Waiting,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,12,17,2018,12,19,8,NA,10000,NA,10000,NA,NA,100000,98.2199906178672,India_SriLanka,andhra pradesh,15.83333,79.75
2018-0473-IND,2018,0473,Natural,Meteorological,Storm,Tropical cyclone,NA,Tropical storm 'Phethai',Waiting,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,100,Kph,NA,NA,NA,NA,2018,12,17,2018,12,19,8,NA,10000,NA,10000,NA,NA,100000,98.2199906178672,India_SriLanka,odisha,20.5,84.41667
2018-0119-IND,2018,0119,Natural,Climatological,Wildfire,Forest fire,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,3,10,2018,3,10,17,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,tamil nadu,13.08784,80.27847
2018-9372-IND,2018,9372,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,Por rainfall,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,9,NA,2019,6,NA,NA,NA,8200000,NA,8200000,NA,NA,1100000,98.2199906178672,India_SriLanka,karnataka,12.97194,77.59369
2018-9372-IND,2018,9372,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,Por rainfall,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,9,NA,2019,6,NA,NA,NA,8200000,NA,8200000,NA,NA,1100000,98.2199906178672,India_SriLanka,maharashtra,19.07283,72.88261
2018-0205-IND,2018,0205,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,6,22,2018,7,3,52,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,assam,26,93
2018-0205-IND,2018,0205,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,2018,6,22,2018,7,3,52,NA,NA,NA,NA,NA,NA,NA,98.2199906178672,India_SriLanka,maharashtra,19.07283,72.88261
